PID,E,px,py,pz
211.,24.799,-0.039,-0.231,24.797
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
-211.,5.319,-0.203,-0.066,5.313
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
321.,23.017,-0.603,0.361,23.001
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
211.,0.737,0.14,-0.696,0.14
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
-211.,1.064,-0.128,0.6,0.857
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
211.,0.704,-0.497,0.177,-0.445
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
-211.,0.308,0.265,0.049,0.052
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
211.,0.776,0.336,-0.547,-0.413
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
-211.,2.34,-0.15,-0.426,-2.292
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
211.,10.926,0.993,2.076,-10.68
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,18.225,0.1,3.12,-17.955
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
-211.,2.297,0.043,-0.511,-2.234
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,10.795,-0.08,-0.316,-10.778
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
321.,0.893,0.247,-0.322,0.623
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,21.935,-0.126,-0.646,-21.924
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
211.,156.821,-0.925,0.382,-156.817
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
321.,37.822,-0.294,0.289,37.816
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
-211.,19.528,0.292,-0.03,19.525
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,15.894,0.031,-0.603,15.882
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
211.,5.909,0.419,0.684,5.852
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
-211.,1.467,-0.199,-0.068,1.445
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
211.,3.672,-0.118,-0.969,3.537
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-211.,2.932,0.534,-0.572,2.823
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
-321.,115.242,0.753,0.576,115.237
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
211.,15.139,0.228,-0.333,15.133
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
-211.,19.539,1.017,-0.022,19.512
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
211.,0.749,0.222,-0.081,0.697
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
-211.,7.296,0.416,-0.7,7.249
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,6.873,0.132,-0.519,6.85
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
211.,29.026,-0.162,-0.148,29.024
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-321.,0.768,-0.16,0.214,0.524
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
-211.,0.555,-0.351,0.405,0.026
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
211.,1.683,-0.246,0.251,-1.64
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
11.,63.831,-0.373,0.14,-63.829
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,88.166,-0.187,0.135,-88.165
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,6.674,0.352,0.058,-6.663
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
211.,4.029,-0.093,0.717,-3.961
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
-211.,2.645,-0.14,0.304,-2.62
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
211.,3.223,-0.138,0.374,-3.195
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
321.,13.43,0.52,0.088,-13.411
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
-321.,12.727,0.686,0.256,-12.697
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
211.,7.382,-0.157,-0.138,-7.377
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-211.,65.601,-0.091,-0.288,65.6
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
-321.,0.787,-0.531,0.261,-0.161
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
211.,2.911,-0.42,0.606,-2.813
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,9.661,0.542,-0.143,-9.644
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,11.471,0.142,0.176,-11.468
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
-211.,4.508,-0.472,0.403,4.463
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,4.403,0.321,0.021,4.389
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,1.871,0.096,0.449,-1.809
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
211.,0.388,0.034,0.262,-0.247
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,18.475,-1.327,0.729,-18.412
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
-211.,2.623,0.741,-1.091,2.263
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,5.614,-1.122,0.987,5.409
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
211.,7.204,0.29,0.544,7.176
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
-211.,0.915,-0.076,0.172,0.884
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
321.,0.987,0.39,-0.757,0.068
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
-211.,1.083,-0.542,-0.198,-0.906
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
211.,0.832,0.42,0.198,-0.677
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
-211.,0.768,-0.581,-0.355,0.326
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
211.,3.414,-0.235,0.399,3.379
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
-211.,5.798,-0.179,-0.033,5.793
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
211.,0.792,-0.052,-0.754,-0.189
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-211.,2.467,2.148,-1.176,0.259
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
-321.,3.117,0.536,-3.026,0.169
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
211.,1.667,1.021,0.577,1.176
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
-211.,0.805,0.157,-0.189,0.754
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,2.029,0.988,-0.409,1.719
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
211.,4.593,0.066,-0.222,4.585
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
-211.,8.771,-0.235,-0.131,8.766
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,7.538,-0.479,-0.714,7.487
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
211.,12.953,-0.306,-0.123,12.948
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
-211.,10.323,-0.135,-0.221,10.319
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,25.432,0.505,0.537,25.421
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
211.,3.459,0.59,0.219,3.398
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
-211.,12.401,-0.328,-0.866,12.365
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
211.,5.515,-0.779,-0.33,5.448
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
-211.,48.632,-3.855,0.289,48.478
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
211.,9.251,-0.804,-0.088,9.214
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
-211.,6.906,-0.188,0.192,6.899
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
211.,7.447,-0.61,-0.072,7.42
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
-321.,2.504,-1.655,1.311,1.254
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
211.,2.287,-2.264,0.28,0.085
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
-211.,0.791,-0.28,0.689,0.231
211.,2.,-1.364,-0.21,-1.441
211.,2.,-1.364,-0.21,-1.441
211.,2.,-1.364,-0.21,-1.441
211.,2.,-1.364,-0.21,-1.441
211.,2.,-1.364,-0.21,-1.441
211.,2.,-1.364,-0.21,-1.441
