EventID,TruthID,PID,layer,r,phi,z
10.,1708,211.,7,44.3,-2.334180586907449,-1726.16
10.,1708,211.,8,51.4,-2.416182879377432,-2031.24
10.,1710,211.,1,3.1,2.945161290322581,-16.32
10.,1710,211.,2,5.05,2.9306930693069306,-26.6
10.,1710,211.,3,8.85,2.903954802259887,-46.68
10.,1710,211.,4,12.25,2.8795918367346935,-64.64
10.,1710,211.,5,29.9,-3.1042341137123746,-158.76
10.,1710,211.,6,37.1,-3.051752021563342,-197.8
10.,1710,211.,7,44.3,-2.998907449209932,-237.44
10.,1710,211.,8,51.4,-2.9453657587548636,-277.2
10.,1711,-211.,1,3.1,-1.1822580645161291,-26.68
10.,1711,-211.,2,5.05,-1.1693069306930692,-43.480000000000004
10.,1711,-211.,3,8.85,-1.1418079096045197,-76.24
10.,1711,-211.,4,12.25,-1.1175510204081631,-105.56
10.,1711,-211.,5,29.9,-0.9907759197324414,-259.36
10.,1711,-211.,6,37.1,-0.9380700808625335,-323.16
10.,1711,-211.,7,44.3,-0.8846907449209931,-387.92
10.,1711,-211.,8,51.4,-0.8310155642023346,-452.92
10.,1714,211.,1,3.1,2.138709677419355,11.8
10.,1714,211.,2,5.05,2.126732673267327,19.2
10.,1714,211.,3,8.85,2.1039548022598873,33.64
10.,1714,211.,4,12.25,2.083673469387755,46.6
10.,1714,211.,5,29.9,1.977458193979933,114.24000000000001
10.,1714,211.,6,37.1,1.9336010781671156,142.16
10.,1714,211.,7,44.3,1.8893408577878101,170.4
10.,1714,211.,8,51.4,1.8451284046692606,198.52
10.,1716,-211.,1,3.1,0.13548387096774195,16.92
10.,1716,-211.,2,5.05,0.15643564356435644,27.6
10.,1716,-211.,3,8.85,0.1977401129943503,48.4
10.,1716,-211.,4,12.25,0.2346938775510204,67.12
10.,1716,-211.,5,29.9,0.4314247491638796,166.36
10.,1716,-211.,6,37.1,0.5154070080862533,208.56
10.,1716,-211.,7,44.3,0.6022528216704288,252.44
10.,1716,-211.,8,51.4,0.6925019455252918,297.8
10.,1717,211.,1,3.1,0.4806451612903226,26.52
10.,1717,211.,2,5.05,0.4792079207920792,43.2
10.,1717,211.,3,8.85,0.476271186440678,75.76
10.,1717,211.,4,12.25,0.47428571428571425,104.84
10.,1717,211.,5,29.9,0.4632642140468227,255.92000000000002
10.,1717,211.,6,37.1,0.4586792452830188,317.56
10.,1717,211.,7,44.3,0.4542031602708803,379.2
10.,1717,211.,8,51.4,0.4496731517509727,439.96000000000004
10.,1719,211.,1,3.1,0.47258064516129034,40.24
10.,1719,211.,2,5.05,0.4702970297029703,65.56
10.,1719,211.,3,8.85,0.46610169491525427,114.88
10.,1719,211.,4,12.25,0.4628571428571428,159.
10.,1719,211.,5,29.9,0.44393311036789296,388.16
10.,1719,211.,6,37.1,0.4363180592991913,481.68
10.,1719,211.,7,44.3,0.4287223476297968,575.24
10.,1719,211.,8,51.4,0.4211634241245136,667.52
10.,1720,-211.,1,3.1,0.4661290322580645,29.64
10.,1720,-211.,2,5.05,0.4702970297029703,48.28
10.,1720,-211.,3,8.85,0.476271186440678,84.60000000000001
10.,1720,-211.,4,12.25,0.4824489795918367,117.08
10.,1720,-211.,5,29.9,0.5128428093645485,285.92
10.,1720,-211.,6,37.1,0.5253045822102426,354.84000000000003
10.,1720,-211.,7,44.3,0.5377832957110609,423.84000000000003
10.,1720,-211.,8,51.4,0.5500856031128404,491.96000000000004
10.,1721,-211.,1,3.1,0.3967741935483871,37.12
10.,1721,-211.,2,5.05,0.39801980198019804,60.480000000000004
10.,1721,-211.,3,8.85,0.4005649717514124,105.96000000000001
10.,1721,-211.,4,12.25,0.4024489795918367,146.68
10.,1721,-211.,5,29.9,0.4126622073578595,358.08
10.,1721,-211.,6,37.1,0.41670619946091636,444.32
10.,1721,-211.,7,44.3,0.42081715575620765,530.5600000000001
10.,1721,-211.,8,51.4,0.42486770428015563,615.6
10.,1722,211.,1,3.1,0.43870967741935485,121.4
10.,1722,211.,2,5.05,0.4178217821782178,197.84
10.,1722,211.,3,8.85,0.37570621468926557,347.08
10.,1722,211.,4,12.25,0.33795918367346933,481.12
10.,1722,211.,5,29.9,0.1377056856187291,1193.08
10.,1722,211.,6,37.1,0.0523288409703504,1496.56
10.,1722,211.,7,44.3,-0.03630248306997742,1812.24
10.,1722,211.,8,51.4,-0.12885603112840466,2139.64
10.,1724,211.,1,3.1,-1.0870967741935484,93.12
10.,1724,211.,2,5.05,-1.0940594059405941,151.68
10.,1724,211.,3,8.85,-1.105084745762712,265.88
10.,1724,211.,4,12.25,-1.1151020408163264,368.04
10.,1724,211.,5,29.9,-1.1681672240802674,899.32
10.,1724,211.,6,37.1,-1.189908355795148,1116.68
10.,1724,211.,7,44.3,-1.2116433408577876,1334.6000000000001
10.,1724,211.,8,51.4,-1.2331284046692605,1550.08
10.,1725,-211.,1,3.1,-0.7693548387096775,66.84
10.,1725,-211.,2,5.05,-0.7574257425742574,108.92
10.,1725,-211.,3,8.85,-0.7350282485875707,190.92000000000002
10.,1725,-211.,4,12.25,-0.7142857142857142,264.4
10.,1725,-211.,5,29.9,-0.6072240802675585,648.32
10.,1725,-211.,6,37.1,-0.5629703504043125,806.88
10.,1725,-211.,7,44.3,-0.5182121896162528,967.04
10.,1725,-211.,8,51.4,-0.4735525291828794,1126.92
10.,1727,211.,1,3.1,-2.708064516129032,83.96000000000001
10.,1727,211.,2,5.05,-2.727722772277228,136.8
10.,1727,211.,3,8.85,-2.766101694915254,239.96
10.,1727,211.,4,12.25,-2.800816326530612,332.52
10.,1727,211.,5,29.9,-2.9835852842809363,822.44
10.,1727,211.,6,37.1,-3.060458221024258,1029.72
10.,1727,211.,7,44.3,-3.140893905191873,1243.68
10.,1727,211.,8,51.4,-2.130357976653696,1463.3600000000001
10.,1733,-211.,1,3.1,1.6306451612903226,80.32000000000001
10.,1733,-211.,2,5.05,1.6415841584158417,130.88
10.,1733,-211.,3,8.85,1.6632768361581922,229.44
10.,1733,-211.,4,12.25,1.6824489795918365,317.72
10.,1733,-211.,5,29.9,1.7836923076923075,778.64
10.,1733,-211.,6,37.1,1.8253692722371966,968.72
10.,1733,-211.,7,44.3,1.8674672686230247,1160.56
10.,1733,-211.,8,51.4,1.9094241245136185,1351.8
10.,1734,211.,1,3.1,-0.5161290322580645,29.88
10.,1734,211.,2,5.05,-0.5267326732673268,48.68
10.,1734,211.,3,8.85,-0.5474576271186441,85.32000000000001
10.,1734,211.,4,12.25,-0.5657142857142856,118.12
10.,1734,211.,5,29.9,-0.6613511705685619,289.36
10.,1734,211.,6,37.1,-0.7007115902964959,359.88
10.,1734,211.,7,44.3,-0.7404018058690744,430.96000000000004
10.,1734,211.,8,51.4,-0.7800155642023346,501.76
10.,1736,-211.,1,3.1,1.229032258064516,-192.12
10.,1736,-211.,2,5.05,1.2376237623762376,-312.96
10.,1736,-211.,3,8.85,1.2553672316384181,-548.5600000000001
10.,1736,-211.,4,12.25,1.270612244897959,-759.48
10.,1736,-211.,5,29.9,1.3506755852842809,-1858.48
10.,1736,-211.,6,37.1,1.3836442048517519,-2309.84
10.,1736,-211.,7,44.3,1.4166410835214445,-2763.76
10.,1736,-211.,8,51.4,1.4495642023346302,-3214.4
10.,1737,-211.,1,3.1,1.3806451612903226,-17.48
10.,1737,-211.,2,5.05,1.3891089108910892,-28.48
10.,1737,-211.,3,8.85,1.4062146892655367,-49.92
10.,1737,-211.,4,12.25,1.4216326530612244,-69.12
10.,1737,-211.,5,29.9,1.501571906354515,-169.20000000000002
10.,1737,-211.,6,37.1,1.534398921832884,-210.28
10.,1737,-211.,7,44.3,1.5673769751693,-251.6
10.,1737,-211.,8,51.4,1.6001828793774318,-292.6
10.,1738,211.,1,3.1,-2.02258064516129,-10.88
10.,1738,211.,2,5.05,-2.0415841584158416,-17.72
10.,1738,211.,3,8.85,-2.0768361581920907,-31.080000000000002
10.,1738,211.,4,12.25,-2.1085714285714285,-43.08
10.,1738,211.,5,29.9,-2.2767491638795985,-106.36
10.,1738,211.,6,37.1,-2.3471913746630726,-132.96
10.,1738,211.,7,44.3,-2.4199097065462754,-160.28
10.,1738,211.,8,51.4,-2.4941050583657587,-188.16
10.,1740,-211.,1,3.1,0.7629032258064516,-7.2
10.,1740,-211.,2,5.05,0.7683168316831683,-11.76
10.,1740,-211.,3,8.85,0.7790960451977401,-20.6
10.,1740,-211.,4,12.25,0.7885714285714285,-28.52
10.,1740,-211.,5,29.9,0.8390836120401337,-69.64
10.,1740,-211.,6,37.1,0.8596226415094338,-86.44
10.,1740,-211.,7,44.3,0.880316027088036,-103.32000000000001
10.,1740,-211.,8,51.4,0.9007354085603112,-120.
10.,1741,321.,1,3.1,-3.05,-8.32
10.,1741,321.,2,5.05,-3.0623762376237624,-13.56
10.,1741,321.,3,8.85,-3.087005649717514,-23.76
10.,1741,321.,4,12.25,-3.1089795918367344,-32.92
10.,1741,321.,5,29.9,-2.838033444816053,-80.8
10.,1741,321.,6,37.1,-2.7909326145552558,-100.60000000000001
10.,1741,321.,7,44.3,-2.7433318284424377,-120.60000000000001
10.,1741,321.,8,51.4,-2.6957237354085604,-140.64000000000001
10.,1742,-321.,1,3.1,-2.4370967741935483,5.2
10.,1742,-321.,2,5.05,-2.40990099009901,8.48
10.,1742,-321.,3,8.85,-2.3542372881355935,14.88
10.,1742,-321.,4,12.25,-2.304489795918367,20.68
10.,1742,-321.,5,29.9,-2.035678929765886,51.88
10.,1742,-321.,6,37.1,-1.9167385444743932,65.68
10.,1742,-321.,7,44.3,3.1052054176072232,80.72
10.,1742,-321.,8,51.4,2.962961089494163,97.24000000000001
10.,1743,211.,1,3.1,-3.108064516129032,1.68
10.,1743,211.,2,5.05,-3.114851485148515,2.7600000000000002
10.,1743,211.,3,8.85,-3.1282485875706216,4.84
10.,1743,211.,4,12.25,-3.1399999999999997,6.68
10.,1743,211.,5,29.9,-2.9946153846153845,16.32
10.,1743,211.,6,37.1,-2.969638814016172,20.28
10.,1743,211.,7,44.3,-2.9446455981941306,24.240000000000002
10.,1743,211.,8,51.4,-2.9198326848249025,28.16
10.,1744,-211.,1,3.1,0.9725806451612903,3.6
10.,1744,-211.,2,5.05,0.9910891089108911,5.88
10.,1744,-211.,3,8.85,1.024858757062147,10.32
10.,1744,-211.,4,12.25,1.0559183673469388,14.32
10.,1744,-211.,5,29.9,1.217859531772575,35.28
10.,1744,-211.,6,37.1,1.2857681940700807,44.08
10.,1744,-211.,7,44.3,1.3554717832957108,53.08
10.,1744,-211.,8,51.4,1.4262801556420233,62.24
10.,1745,211.,1,3.1,-0.014516129032258065,24.36
10.,1745,211.,2,5.05,-0.028712871287128714,39.68
10.,1745,211.,3,8.85,-0.05480225988700565,69.56
10.,1745,211.,4,12.25,-0.07877551020408162,96.36
10.,1745,211.,5,29.9,-0.2037725752508361,236.6
10.,1745,211.,6,37.1,-0.2558706199460916,294.8
10.,1745,211.,7,44.3,-0.30814898419864556,353.8
10.,1745,211.,8,51.4,-0.3612996108949416,413.
10.,1746,-211.,1,3.1,-0.6112903225806452,29.080000000000002
10.,1746,-211.,2,5.05,-0.601980198019802,47.4
10.,1746,-211.,3,8.85,-0.5853107344632769,83.04
10.,1746,-211.,4,12.25,-0.570204081632653,115.
10.,1746,-211.,5,29.9,-0.4914648829431438,281.36
10.,1746,-211.,6,37.1,-0.45922911051212933,349.68
10.,1746,-211.,7,44.3,-0.426726862302483,418.36
10.,1746,-211.,8,51.4,-0.3944396887159533,486.52
10.,1750,211.,1,3.1,-0.4064516129032258,43.76
10.,1750,211.,2,5.05,-0.42178217821782177,71.28
10.,1750,211.,3,8.85,-0.45028248587570624,124.96000000000001
10.,1750,211.,4,12.25,-0.47632653061224484,173.08
10.,1750,211.,5,29.9,-0.6117725752508361,425.52
10.,1750,211.,6,37.1,-0.6681778975741239,530.5600000000001
10.,1750,211.,7,44.3,-0.7255124153498871,637.36
10.,1750,211.,8,51.4,-0.7832568093385214,744.88
10.,1752,-211.,1,3.1,-1.114516129032258,4.64
10.,1752,-211.,2,5.05,-1.101980198019802,7.6000000000000005
10.,1752,-211.,3,8.85,-1.077401129943503,13.280000000000001
10.,1752,-211.,4,12.25,-1.0555102040816327,18.400000000000002
10.,1752,-211.,5,29.9,-0.9419933110367892,45.160000000000004
10.,1752,-211.,6,37.1,-0.8951805929919137,56.24
10.,1752,-211.,7,44.3,-0.8475440180586906,67.44
10.,1752,-211.,8,51.4,-0.7999260700389105,78.64
10.,1754,211.,1,3.1,-1.5161290322580645,20.96
10.,1754,211.,2,5.05,-1.5237623762376238,34.12
10.,1754,211.,3,8.85,-1.5384180790960453,59.800000000000004
10.,1754,211.,4,12.25,-1.5514285714285714,82.8
10.,1754,211.,5,29.9,-1.618923076923077,202.48000000000002
10.,1754,211.,6,37.1,-1.6464797843665766,251.52
10.,1754,211.,7,44.3,-1.6743656884875844,300.76
10.,1754,211.,8,51.4,-1.7017859922178988,349.56
10.,1755,-211.,1,3.1,-2.253225806451613,20.04
10.,1755,-211.,2,5.05,-2.2514851485148517,32.68
10.,1755,-211.,3,8.85,-2.247457627118644,57.24
10.,1755,-211.,4,12.25,-2.244081632653061,79.24
10.,1755,-211.,5,29.9,-2.226602006688963,193.44
10.,1755,-211.,6,37.1,-2.2194393530997303,240.04
10.,1755,-211.,7,44.3,-2.212302483069977,286.64
10.,1755,-211.,8,51.4,-2.205237354085603,332.6
10.,1756,321.,1,3.1,-2.4983870967741937,19.88
10.,1756,321.,2,5.05,-2.499009900990099,32.4
10.,1756,321.,3,8.85,-2.5,56.76
10.,1756,321.,4,12.25,-2.501224489795918,78.60000000000001
10.,1756,321.,5,29.9,-2.506107023411371,191.84
10.,1756,321.,6,37.1,-2.5082102425876007,238.04
10.,1756,321.,7,44.3,-2.5102437923250562,284.24
10.,1756,321.,8,51.4,-2.512229571984436,329.8
10.,1757,211.,1,3.1,-2.5806451612903225,19.240000000000002
10.,1757,211.,2,5.05,-2.5801980198019803,31.32
10.,1757,211.,3,8.85,-2.58135593220339,54.88
10.,1757,211.,4,12.25,-2.581632653061224,75.96000000000001
10.,1757,211.,5,29.9,-2.5844548494983277,185.44
10.,1757,211.,6,37.1,-2.5855579514824796,230.12
10.,1757,211.,7,44.3,-2.586686230248307,274.76
10.,1757,211.,8,51.4,-2.5877704280155642,318.8
10.,1758,-321.,1,3.1,-2.0064516129032257,-2.32
10.,1758,-321.,2,5.05,-2.003960396039604,-3.8000000000000003
10.,1758,-321.,3,8.85,-1.9994350282485875,-6.640000000000001
10.,1758,-321.,4,12.25,-1.9955102040816324,-9.200000000000001
10.,1758,-321.,5,29.9,-1.975183946488294,-22.48
10.,1758,-321.,6,37.1,-1.9668679245283016,-27.88
10.,1758,-321.,7,44.3,-1.9585688487584647,-33.28
10.,1758,-321.,8,51.4,-1.9503696498054475,-38.64
10.,1760,-211.,1,3.1,-2.67258064516129,-3.2
10.,1760,-211.,2,5.05,-2.6693069306930695,-5.2
10.,1760,-211.,3,8.85,-2.66045197740113,-9.120000000000001
10.,1760,-211.,4,12.25,-2.6526530612244894,-12.64
10.,1760,-211.,5,29.9,-2.6126555183946487,-30.88
10.,1760,-211.,6,37.1,-2.5963719676549863,-38.32
10.,1760,-211.,7,44.3,-2.5800090293453724,-45.800000000000004
10.,1760,-211.,8,51.4,-2.563824902723735,-53.160000000000004
10.,1762,-211.,1,3.1,2.361290322580645,-2.12
10.,1762,-211.,2,5.05,2.367326732673267,-3.48
10.,1762,-211.,3,8.85,2.378531073446328,-6.12
10.,1762,-211.,4,12.25,2.3889795918367343,-8.44
10.,1762,-211.,5,29.9,2.4425418060200665,-20.64
10.,1762,-211.,6,37.1,2.464495956873315,-25.64
10.,1762,-211.,7,44.3,2.4864514672686227,-30.64
10.,1762,-211.,8,51.4,2.508194552529183,-35.6
10.,1763,211.,1,3.1,2.009677419354839,-4.5200000000000005
10.,1763,211.,2,5.05,2.005940594059406,-7.36
10.,1763,211.,3,8.85,2.0005649717514125,-12.92
10.,1763,211.,4,12.25,1.9959183673469385,-17.88
10.,1763,211.,5,29.9,1.9710903010033443,-43.68
10.,1763,211.,6,37.1,1.9610026954177895,-54.2
10.,1763,211.,7,44.3,1.9508171557562075,-64.72
10.,1763,211.,8,51.4,1.9408443579766537,-75.12
10.,1764,-211.,1,3.1,2.6129032258064515,-5.44
10.,1764,-211.,2,5.05,2.615841584158416,-8.84
10.,1764,-211.,3,8.85,2.62090395480226,-15.52
10.,1764,-211.,4,12.25,2.6257142857142854,-21.48
10.,1764,-211.,5,29.9,2.6502943143812705,-52.4
10.,1764,-211.,6,37.1,2.6602479784366575,-65.04
10.,1764,-211.,7,44.3,2.6702663656884873,-77.64
10.,1764,-211.,8,51.4,2.680112840466926,-90.12
10.,1765,211.,1,3.1,2.8096774193548386,-6.8
10.,1765,211.,2,5.05,2.8079207920792078,-11.08
10.,1765,211.,3,8.85,2.8045197740112995,-19.44
10.,1765,211.,4,12.25,2.801224489795918,-26.92
10.,1765,211.,5,29.9,2.7848160535117055,-65.72
10.,1765,211.,6,37.1,2.7781024258760105,-81.56
10.,1765,211.,7,44.3,2.7714221218961623,-97.4
10.,1765,211.,8,51.4,2.7649143968871592,-113.
10.,1766,211.,1,3.1,2.3693548387096772,-7.5600000000000005
10.,1766,211.,2,5.05,2.367326732673267,-12.32
10.,1766,211.,3,8.85,2.364406779661017,-21.6
10.,1766,211.,4,12.25,2.3620408163265303,-29.88
10.,1766,211.,5,29.9,2.348842809364548,-72.92
10.,1766,211.,6,37.1,2.343525606469002,-90.48
10.,1766,211.,7,44.3,2.3381715575620765,-108.04
10.,1766,211.,8,51.4,2.3328365758754863,-125.36
10.,1767,-211.,1,3.1,2.6032258064516127,-8.6
10.,1767,-211.,2,5.05,2.604950495049505,-14.040000000000001
10.,1767,-211.,3,8.85,2.6084745762711865,-24.6
10.,1767,-211.,4,12.25,2.611836734693877,-34.04
10.,1767,-211.,5,29.9,2.6292575250836117,-83.04
10.,1767,-211.,6,37.1,2.636420485175202,-103.08
10.,1767,-211.,7,44.3,2.643634311512415,-123.08
10.,1767,-211.,8,51.4,2.6507431906614785,-142.84
10.,1768,211.,1,3.1,0.8483870967741935,-139.4
10.,1768,211.,2,5.05,0.8227722772277228,-227.20000000000002
10.,1768,211.,3,8.85,0.7706214689265537,-398.84000000000003
10.,1768,211.,4,12.25,0.7240816326530611,-553.28
10.,1768,211.,5,29.9,0.4738394648829431,-1384.08
10.,1768,211.,6,37.1,0.36419407008086246,-1747.72
10.,1768,211.,7,44.3,0.24697968397291192,-2136.32
10.,1768,211.,8,51.4,0.12019066147859922,-2556.6
10.,1769,-211.,1,3.1,-0.7048387096774194,-131.52
10.,1769,-211.,2,5.05,-0.6752475247524753,-214.4
10.,1769,-211.,3,8.85,-0.6169491525423729,-376.48
10.,1769,-211.,4,12.25,-0.5644897959183673,-522.6
10.,1769,-211.,5,29.9,-0.27791304347826085,-1317.04
10.,1769,-211.,6,37.1,-0.14938005390835576,-1673.1200000000001
10.,1769,-211.,7,44.3,-0.008288939051918735,-2064.28
10.,1769,-211.,8,51.4,0.15180933852140077,-2508.32
10.,1770,211.,1,3.1,-0.18548387096774194,-18.240000000000002
10.,1770,211.,2,5.05,-0.2089108910891089,-29.72
10.,1770,211.,3,8.85,-0.25536723163841807,-52.120000000000005
10.,1770,211.,4,12.25,-0.2971428571428571,-72.28
10.,1770,211.,5,29.9,-0.5202341137123745,-179.92000000000002
10.,1770,211.,6,37.1,-0.6169487870619945,-226.32
10.,1770,211.,7,44.3,-0.7177607223476297,-275.12
10.,1770,211.,8,51.4,-0.8249961089494163,-326.6
10.,1771,211.,1,3.1,2.167741935483871,-18.2
10.,1771,211.,2,5.05,2.1465346534653467,-29.64
10.,1771,211.,3,8.85,2.1050847457627118,-52.
10.,1771,211.,4,12.25,2.068163265306122,-72.04
10.,1771,211.,5,29.9,1.8730702341137122,-178.56
10.,1771,211.,6,37.1,1.7898113207547168,-223.84
10.,1771,211.,7,44.3,1.7038374717832956,-270.84000000000003
10.,1771,211.,8,51.4,1.6141400778210115,-319.48
10.,1772,-211.,1,3.1,1.238709677419355,-9.76
10.,1772,-211.,2,5.05,1.2564356435643564,-15.88
10.,1772,-211.,3,8.85,1.293220338983051,-27.88
10.,1772,-211.,4,12.25,1.3253061224489795,-38.64
10.,1772,-211.,5,29.9,1.4961137123745818,-95.4
10.,1772,-211.,6,37.1,1.5680323450134768,-119.32000000000001
10.,1772,-211.,7,44.3,1.6419006772009028,-143.88
10.,1772,-211.,8,51.4,1.7175953307392995,-168.96
10.,1773,211.,1,3.1,2.3419354838709676,-4.12
10.,1773,211.,2,5.05,2.3306930693069305,-6.72
10.,1773,211.,3,8.85,2.3073446327683618,-11.8
10.,1773,211.,4,12.25,2.2869387755102037,-16.36
10.,1773,211.,5,29.9,2.180662207357859,-40.12
10.,1773,211.,6,37.1,2.136684636118598,-49.92
10.,1773,211.,7,44.3,2.0923431151241534,-59.84
10.,1773,211.,8,51.4,2.0480700389105055,-69.72
10.,1775,-211.,1,3.1,2.7661290322580645,11.68
10.,1775,-211.,2,5.05,2.7801980198019804,19.04
10.,1775,-211.,3,8.85,2.8079096045197742,33.36
10.,1775,-211.,4,12.25,2.832244897959183,46.2
10.,1775,-211.,5,29.9,2.9598193979933107,113.52
10.,1775,-211.,6,37.1,3.0130781671159026,141.48
10.,1775,-211.,7,44.3,3.066830699774266,169.8
10.,1775,-211.,8,51.4,3.1211867704280154,198.28
10.,1776,211.,1,3.1,0.8548387096774194,26.92
10.,1776,211.,2,5.05,0.8277227722772277,43.84
10.,1776,211.,3,8.85,0.7774011299435029,76.96000000000001
10.,1776,211.,4,12.25,0.7318367346938774,106.8
10.,1776,211.,5,29.9,0.4870301003344481,266.84000000000003
10.,1776,211.,6,37.1,0.3796819407008086,336.68
10.,1776,211.,7,44.3,0.26601354401805866,411.04
10.,1776,211.,8,51.4,0.1432101167315175,491.04
10.,1777,-211.,1,3.1,1.3096774193548386,19.76
10.,1777,-211.,2,5.05,1.3188118811881189,32.2
10.,1777,-211.,3,8.85,1.3372881355932205,56.44
10.,1777,-211.,4,12.25,1.3530612244897957,78.16
10.,1777,-211.,5,29.9,1.4366421404682272,191.28
10.,1777,-211.,6,37.1,1.4708894878706198,237.76
10.,1777,-211.,7,44.3,1.5055936794582392,284.56
10.,1777,-211.,8,51.4,1.5399221789883268,331.
10.,1778,-321.,1,3.1,-0.1967741935483871,123.84
10.,1778,-321.,2,5.05,-0.16732673267326734,201.88
10.,1778,-321.,3,8.85,-0.11016949152542373,354.52
10.,1778,-321.,4,12.25,-0.05795918367346938,492.08
10.,1778,-321.,5,29.9,0.22412709030100333,1239.24
10.,1778,-321.,6,37.1,0.34971428571428564,1572.44
10.,1778,-321.,7,44.3,0.48789616252821666,1938.8
10.,1778,-321.,8,51.4,0.6433540856031128,2350.56
10.,1779,211.,1,3.1,-3.111290322580645,4.08
10.,1779,211.,2,5.05,-3.086138613861386,6.640000000000001
10.,1779,211.,3,8.85,-3.0384180790960453,11.64
10.,1779,211.,4,12.25,-2.995102040816326,16.12
10.,1779,211.,5,29.9,-2.7638929765886284,40.2
10.,1779,211.,6,37.1,-2.6642803234501344,50.6
10.,1779,211.,7,44.3,-2.5582889390519186,61.6
10.,1779,211.,8,51.4,-2.4460817120622567,73.28
10.,1780,211.,1,3.1,-1.132258064516129,2.7600000000000002
10.,1780,211.,2,5.05,-1.1455445544554455,4.5200000000000005
10.,1780,211.,3,8.85,-1.1717514124293786,7.88
10.,1780,211.,4,12.25,-1.1955102040816326,10.92
10.,1780,211.,5,29.9,-1.3192909698996655,26.84
10.,1780,211.,6,37.1,-1.3703557951482477,33.44
10.,1780,211.,7,44.3,-1.4227042889390518,40.12
10.,1780,211.,8,51.4,-1.474898832684825,46.84
10.,1781,-211.,1,3.1,2.696774193548387,2.24
10.,1781,-211.,2,5.05,2.70990099009901,3.64
10.,1781,-211.,3,8.85,2.7355932203389832,6.36
10.,1781,-211.,4,12.25,2.758775510204081,8.84
10.,1781,-211.,5,29.9,2.8795384615384614,21.68
10.,1781,-211.,6,37.1,2.929407008086253,27.
10.,1781,-211.,7,44.3,2.9801805869074487,32.4
10.,1781,-211.,8,51.4,3.0310272373540856,37.800000000000004
10.,1784,211.,1,3.1,-2.0983870967741933,-2.36
10.,1784,211.,2,5.05,-2.10990099009901,-3.84
10.,1784,211.,3,8.85,-2.132768361581921,-6.76
10.,1784,211.,4,12.25,-2.1534693877551017,-9.36
10.,1784,211.,5,29.9,-2.2616254180602007,-22.96
10.,1784,211.,6,37.1,-2.306318059299191,-28.6
10.,1784,211.,7,44.3,-2.3514492099322797,-34.28
10.,1784,211.,8,51.4,-2.3965369649805446,-39.96
10.,1785,-211.,1,3.1,0.48870967741935484,-3.92
10.,1785,-211.,2,5.05,0.5089108910891089,-6.4
10.,1785,-211.,3,8.85,0.5474576271186441,-11.200000000000001
10.,1785,-211.,4,12.25,0.5816326530612245,-15.52
10.,1785,-211.,5,29.9,0.7644882943143813,-38.4
10.,1785,-211.,6,37.1,0.8420269541778974,-48.08
10.,1785,-211.,7,44.3,0.9217607223476297,-58.08
10.,1785,-211.,8,51.4,1.0040583657587547,-68.36
10.,1786,321.,1,3.1,1.7580645161290323,156.
10.,1786,321.,2,5.05,1.7386138613861386,254.20000000000002
10.,1786,321.,3,8.85,1.7028248587570622,445.84000000000003
10.,1786,321.,4,12.25,1.670612244897959,617.8000000000001
10.,1786,321.,5,29.9,1.5004347826086954,1525.32
10.,1786,321.,6,37.1,1.428641509433962,1907.6000000000001
10.,1786,321.,7,44.3,1.3548577878103836,2300.64
10.,1786,321.,8,51.4,1.2796964980544747,2700.88
10.,1787,-321.,1,3.1,-1.9274193548387097,549.88
10.,1787,-321.,2,5.05,-1.901980198019802,896.16
10.,1787,-321.,3,8.85,-1.8531073446327684,1572.8
10.,1787,-321.,4,12.25,-1.8089795918367346,2181.4
10.,1787,-321.,5,29.9,-1.5724147157190633,5442.72
10.,1787,-321.,6,37.1,-1.4697897574123988,6858.400000000001
10.,1787,-321.,7,44.3,-1.360690744920993,8362.48
10.,1787,-321.,8,51.4,-1.2446381322957198,9962.52
10.,1790,-321.,1,3.1,2.946774193548387,-393.44
10.,1790,-321.,2,5.05,2.9524752475247524,-640.96
10.,1790,-321.,3,8.85,2.964406779661017,-1123.3600000000001
10.,1790,-321.,4,12.25,2.97469387755102,-1555.1200000000001
10.,1790,-321.,5,29.9,3.0282742474916384,-3800.16
10.,1790,-321.,6,37.1,3.050285714285714,-4718.76
10.,1790,-321.,7,44.3,3.072356659142212,-5639.68
10.,1790,-321.,8,51.4,3.0941984435797663,-6550.52
10.,1791,211.,1,3.1,-2.196774193548387,-952.96
10.,1791,211.,2,5.05,-2.22970297029703,-1553.56
10.,1791,211.,3,8.85,-2.2937853107344632,-2729.48
10.,1791,211.,4,12.25,-2.3518367346938773,-3791.16
10.,1791,211.,5,29.9,-2.670535117056856,-9625.28
10.,1791,211.,6,37.1,-2.8169595687331532,-12305.880000000001
10.,1791,211.,7,44.3,-2.9830970654627538,-15347.4
10.,1791,211.,8,51.4,-1.1044046692607004,-19051.16
10.,1792,-211.,1,3.1,2.3838709677419354,-560.28
10.,1792,-211.,2,5.05,2.389108910891089,-912.72
10.,1792,-211.,3,8.85,2.4016949152542373,-1599.68
10.,1792,-211.,4,12.25,2.4122448979591833,-2214.48
10.,1792,-211.,5,29.9,2.468468227424749,-5411.96
10.,1792,-211.,6,37.1,2.491530997304582,-6720.64
10.,1792,-211.,7,44.3,2.5145417607223473,-8033.
10.,1792,-211.,8,51.4,2.5373657587548637,-9331.2
10.,1794,-211.,1,3.1,-2.7516129032258063,19.12
